ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-11-005-02,US-DG-11-005,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Worker emits spans per LangGraph node name matching Architecture trace hierarchy §7.1.,Verify AC-DG-11-005-02: Worker emits spans per LangGraph node name matching Architecture trace hierarchy §7.1.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-005-02,TC-DG-11-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-005-02"") or Xray/TestRail key == AC-DG-11-005-02",Architecture_Design.md (see product spec)
AC-DG-11-005-03,US-DG-11-005,EPIC-DG-11,observability,sre,3,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Trace context propagates `scan_id`, `tenant_id` attributes (non-secret).","Verify AC-DG-11-005-03: Trace context propagates `scan_id`, `tenant_id` attributes (non-secret).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-005-03,TC-DG-11-005-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-005-03"") or Xray/TestRail key == AC-DG-11-005-03",Architecture_Design.md (see product spec)
AC-DG-11-006-01,US-DG-11-006,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Startup or first-use logs resolved prompt revision for `deepguard/athena-*` style keys.,Verify AC-DG-11-006-01: Startup or first-use logs resolved prompt revision for `deepguard/athena-*` style keys.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-006-01,TC-DG-11-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-006-01"") or Xray/TestRail key == AC-DG-11-006-01",Architecture_Design.md (see product spec)
AC-DG-11-006-02,US-DG-11-006,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,EPIC-DG-13,,,integration,1,,,Offline mode uses bundled prompt pack with version file (EPIC-DG-13).,Verify AC-DG-11-006-02: Offline mode uses bundled prompt pack with version file (EPIC-DG-13).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-006-02,TC-DG-11-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-006-02"") or Xray/TestRail key == AC-DG-11-006-02",Architecture_Design.md (see product spec)
AC-DG-11-006-03,US-DG-11-006,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Prompt change triggers cache invalidation per §9.4 semantic cache rules.,Verify AC-DG-11-006-03: Prompt change triggers cache invalidation per §9.4 semantic cache rules.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-006-03,TC-DG-11-006-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-006-03"") or Xray/TestRail key == AC-DG-11-006-03",Architecture_Design.md (see product spec)
AC-DG-11-007-01,US-DG-11-007,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,"Metrics exported: `cache_l1_hit_total`, `semantic_cache_hit_total`, etc. (names documented).","Verify AC-DG-11-007-01: Metrics exported: `cache_l1_hit_total`, `semantic_cache_hit_total`, etc. (names documented).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-007-01,TC-DG-11-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-007-01"") or Xray/TestRail key == AC-DG-11-007-01",Architecture_Design.md (see product spec)
AC-DG-11-007-02,US-DG-11-007,EPIC-DG-11,observability,sre,4,L13,C5,P0,Must,Hardening,NFR,scan_cost,TBD,,,,integration,1,,,Per-tenant labels on cost metrics but not on raw code content metrics (privacy).,Verify AC-DG-11-007-02: Per-tenant labels on cost metrics but not on raw code content metrics (privacy).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-007-02,TC-DG-11-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-007-02"") or Xray/TestRail key == AC-DG-11-007-02",Architecture_Design.md (see product spec)
AC-DG-11-007-03,US-DG-11-007,EPIC-DG-11,observability,sre,2,L13,C5,P2,Could,Post-MVP,Functional,,,,,,integration,1,,,Dashboard template JSON checked into `infra/` or `docs/` (optional).,Verify AC-DG-11-007-03: Dashboard template JSON checked into `infra/` or `docs/` (optional).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-11-007-03,TC-DG-11-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-007-03"") or Xray/TestRail key == AC-DG-11-007-03",Architecture_Design.md (see product spec)
AC-DG-11-008-01,US-DG-11-008,EPIC-DG-11,observability,sre,3,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Retention job deletes or archives traces per tenant policy default 1y with legal hold override.,Verify AC-DG-11-008-01: Retention job deletes or archives traces per tenant policy default 1y with legal hold override.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-008-01,TC-DG-11-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-008-01"") or Xray/TestRail key == AC-DG-11-008-01",Architecture_Design.md (see product spec)
AC-DG-11-008-02,US-DG-11-008,EPIC-DG-11,observability,sre,5,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Encryption uses app-level AES-256 or pgcrypto as decided in ADR (Architecture §23.1 Q9).,Verify AC-DG-11-008-02: Encryption uses app-level AES-256 or pgcrypto as decided in ADR (Architecture §23.1 Q9).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-008-02,TC-DG-11-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-008-02"") or Xray/TestRail key == AC-DG-11-008-02",Architecture §23.1 Q9
AC-DG-11-008-03,US-DG-11-008,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,EPIC-DG-03,,,integration,1,,,Export of raw traces requires `admin` + break-glass logging (EPIC-DG-03).,Verify AC-DG-11-008-03: Export of raw traces requires `admin` + break-glass logging (EPIC-DG-03).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-008-03,TC-DG-11-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-008-03"") or Xray/TestRail key == AC-DG-11-008-03",Architecture_Design.md (see product spec)
AC-DG-11-009-01,US-DG-11-009,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,"When `LANGCHAIN_TRACING_V2=false`, no LangSmith network calls occur (verified by integration test with network deny).","Verify AC-DG-11-009-01: When `LANGCHAIN_TRACING_V2=false`, no LangSmith network calls occur (verified by integration test with network deny).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-009-01,TC-DG-11-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-009-01"") or Xray/TestRail key == AC-DG-11-009-01",Architecture_Design.md (see product spec)
AC-DG-11-009-02,US-DG-11-009,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,LangFuse host configurable; missing keys disable handler without error on startup.,Verify AC-DG-11-009-02: LangFuse host configurable; missing keys disable handler without error on startup.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-009-02,TC-DG-11-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-009-02"") or Xray/TestRail key == AC-DG-11-009-02",Architecture_Design.md (see product spec)
AC-DG-11-009-03,US-DG-11-009,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Dual-sink order documented if both enabled (Architecture §8.2).,Verify AC-DG-11-009-03: Dual-sink order documented if both enabled (Architecture §8.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-009-03,TC-DG-11-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-009-03"") or Xray/TestRail key == AC-DG-11-009-03",Architecture §8.2
AC-DG-11-010-01,US-DG-11-010,EPIC-DG-11,observability,sre,4,L13,C5,P0,Must,Hardening,NFR,retry_rate,TBD,,,,integration,1,,,Retry rate computed per scan and aggregated per tenant hourly.,Verify AC-DG-11-010-01: Retry rate computed per scan and aggregated per tenant hourly.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-010-01,TC-DG-11-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-010-01"") or Xray/TestRail key == AC-DG-11-010-01",Architecture_Design.md (see product spec)
AC-DG-11-010-02,US-DG-11-010,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Alert includes top contributing `agent_id` and `error_code` histogram.,Verify AC-DG-11-010-02: Alert includes top contributing `agent_id` and `error_code` histogram.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-010-02,TC-DG-11-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-010-02"") or Xray/TestRail key == AC-DG-11-010-02",Architecture_Design.md (see product spec)
AC-DG-11-010-03,US-DG-11-010,EPIC-DG-11,observability,sre,2,L13,C5,P2,Could,Post-MVP,Functional,,,,,,integration,1,,,Silencing / maintenance window supported via standard alertmanager pattern (optional).,Verify AC-DG-11-010-03: Silencing / maintenance window supported via standard alertmanager pattern (optional).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-11-010-03,TC-DG-11-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-010-03"") or Xray/TestRail key == AC-DG-11-010-03",Architecture_Design.md (see product spec)
