ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-07-006-02,US-DG-07-006,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Findings reference `namespace/kind/name` keys in evidence.,Verify AC-DG-07-006-02: Findings reference `namespace/kind/name` keys in evidence.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-006-02,TC-DG-07-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-006-02"") or Xray/TestRail key == AC-DG-07-006-02",Architecture_Design.md (see product spec)
AC-DG-07-006-03,US-DG-07-006,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,Post-MVP,Functional,,,,,,integration,1,,,Helm charts expanded with `helm template` when `scan_layers.iac` includes helm (beta documented Architecture §11.2).,Verify AC-DG-07-006-03: Helm charts expanded with `helm template` when `scan_layers.iac` includes helm (beta documented Architecture §11.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-006-03,TC-DG-07-006-03.2,"pytest marker @pytest.mark.req(""AC-DG-07-006-03"") or Xray/TestRail key == AC-DG-07-006-03",Architecture_Design.md (see product spec)
AC-DG-07-007-01,US-DG-07-007,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Parser extracts module tree to max depth configurable; truncates with warning (Architecture §11.6 spirit).,Verify AC-DG-07-007-01: Parser extracts module tree to max depth configurable; truncates with warning (Architecture §11.6 spirit).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-007-01,TC-DG-07-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-07-007-01"") or Xray/TestRail key == AC-DG-07-007-01",Architecture §11.6 spirit
AC-DG-07-007-02,US-DG-07-007,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Provider `required_version` and `terraform` block constraints appear in structured summary passed to Athena.,Verify AC-DG-07-007-02: Provider `required_version` and `terraform` block constraints appear in structured summary passed to Athena.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-007-02,TC-DG-07-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-007-02"") or Xray/TestRail key == AC-DG-07-007-02",Architecture_Design.md (see product spec)
AC-DG-07-007-03,US-DG-07-007,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Remote modules referenced by git URL recorded as third-party risk flag (Business doc supply chain).,Verify AC-DG-07-007-03: Remote modules referenced by git URL recorded as third-party risk flag (Business doc supply chain).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-007-03,TC-DG-07-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-07-007-03"") or Xray/TestRail key == AC-DG-07-007-03",Architecture_Design.md (see product spec)
AC-DG-07-008-01,US-DG-07-008,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P0,Must,MVP,Functional,,,,,,integration,1,,,Each connector has `pytest-recording` cassette suite with secrets redacted (Architecture §33.1).,Verify AC-DG-07-008-01: Each connector has `pytest-recording` cassette suite with secrets redacted (Architecture §33.1).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-008-01,TC-DG-07-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-07-008-01"") or Xray/TestRail key == AC-DG-07-008-01",Architecture §33.1
AC-DG-07-008-02,US-DG-07-008,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,CI runs contract suite on provider SDK upgrades gated by maintainer approval.,Verify AC-DG-07-008-02: CI runs contract suite on provider SDK upgrades gated by maintainer approval.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-008-02,TC-DG-07-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-008-02"") or Xray/TestRail key == AC-DG-07-008-02",Architecture_Design.md (see product spec)
AC-DG-07-008-03,US-DG-07-008,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Recorded responses versioned with `schema_ver` bump when normaliser changes.,Verify AC-DG-07-008-03: Recorded responses versioned with `schema_ver` bump when normaliser changes.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-008-03,TC-DG-07-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-07-008-03"") or Xray/TestRail key == AC-DG-07-008-03",Architecture_Design.md (see product spec)
AC-DG-07-009-01,US-DG-07-009,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Every snapshot JSON includes `schema_ver` and `provider` and `captured_at`.,Verify AC-DG-07-009-01: Every snapshot JSON includes `schema_ver` and `provider` and `captured_at`.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-009-01,TC-DG-07-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-07-009-01"") or Xray/TestRail key == AC-DG-07-009-01",Architecture_Design.md (see product spec)
AC-DG-07-009-02,US-DG-07-009,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,EPIC-DG-11,,,integration,1,,,Breaking normaliser changes bump `schema_ver` and trigger regression evals (EPIC-DG-11).,Verify AC-DG-07-009-02: Breaking normaliser changes bump `schema_ver` and trigger regression evals (EPIC-DG-11).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-009-02,TC-DG-07-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-009-02"") or Xray/TestRail key == AC-DG-07-009-02",Architecture_Design.md (see product spec)
AC-DG-07-009-03,US-DG-07-009,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Unknown resource types preserved as raw blob under typed envelope for forward compatibility.,Verify AC-DG-07-009-03: Unknown resource types preserved as raw blob under typed envelope for forward compatibility.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-009-03,TC-DG-07-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-07-009-03"") or Xray/TestRail key == AC-DG-07-009-03",Architecture_Design.md (see product spec)
AC-DG-07-010-01,US-DG-07-010,EPIC-DG-07,connectors,cloud_security_engineer,5,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,"Alibaba: ActionTrail multi-region, OSS public access, ACK API exposure checks present in connector output mapping table (Business doc §13.1).","Verify AC-DG-07-010-01: Alibaba: ActionTrail multi-region, OSS public access, ACK API exposure checks present in connector output mapping table (Business doc §13.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-010-01,TC-DG-07-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-07-010-01"") or Xray/TestRail key == AC-DG-07-010-01",Architecture_Design.md (see product spec)
AC-DG-07-010-02,US-DG-07-010,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,"Tencent: CloudAudit, COS public ACL, CWP coverage signals present (Business doc §13.2).","Verify AC-DG-07-010-02: Tencent: CloudAudit, COS public ACL, CWP coverage signals present (Business doc §13.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-010-02,TC-DG-07-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-010-02"") or Xray/TestRail key == AC-DG-07-010-02",Architecture_Design.md (see product spec)
AC-DG-07-010-03,US-DG-07-010,EPIC-DG-07,connectors,cloud_security_engineer,5,L9,C1-C4,P0,Must,MVP,Functional,,,,,,integration,1,,,"Huawei: CTS, DEW/SM4 encryption flags, CBH presence captured where API allows (Business doc §13.3).","Verify AC-DG-07-010-03: Huawei: CTS, DEW/SM4 encryption flags, CBH presence captured where API allows (Business doc §13.3).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-010-03,TC-DG-07-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-07-010-03"") or Xray/TestRail key == AC-DG-07-010-03",Architecture_Design.md (see product spec)
AC-DG-07-011-01,US-DG-07-011,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Throttling uses jittered backoff; max retry count documented per SDK call site.,Verify AC-DG-07-011-01: Throttling uses jittered backoff; max retry count documented per SDK call site.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-011-01,TC-DG-07-011-01.2,"pytest marker @pytest.mark.req(""AC-DG-07-011-01"") or Xray/TestRail key == AC-DG-07-011-01",Architecture_Design.md (see product spec)
AC-DG-07-011-02,US-DG-07-011,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Pagination cursors for massive IAM policy sets do not OOM; spill to artifact ref (Architecture §5.3).,Verify AC-DG-07-011-02: Pagination cursors for massive IAM policy sets do not OOM; spill to artifact ref (Architecture §5.3).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-011-02,TC-DG-07-011-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-011-02"") or Xray/TestRail key == AC-DG-07-011-02",Architecture §5.3
AC-DG-07-011-03,US-DG-07-011,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Partial completion sets `cloud_findings` metadata `coverage=partial` with reasons.,Verify AC-DG-07-011-03: Partial completion sets `cloud_findings` metadata `coverage=partial` with reasons.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-011-03,TC-DG-07-011-03.2,"pytest marker @pytest.mark.req(""AC-DG-07-011-03"") or Xray/TestRail key == AC-DG-07-011-03",Architecture_Design.md (see product spec)
AC-DG-07-012-01,US-DG-07-012,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,Feature flag gates CDK/Bicep/Pulumi parsers listed Architecture §15.1; disabled by default in MVP if unstable.,Verify AC-DG-07-012-01: Feature flag gates CDK/Bicep/Pulumi parsers listed Architecture §15.1; disabled by default in MVP if unstable.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-012-01,TC-DG-07-012-01.2,"pytest marker @pytest.mark.req(""AC-DG-07-012-01"") or Xray/TestRail key == AC-DG-07-012-01",Architecture_Design.md (see product spec)
AC-DG-07-012-02,US-DG-07-012,EPIC-DG-07,connectors,cloud_security_engineer,3,L9,C1-C4,P1,Should,MVP,Functional,,,,,,integration,1,,,"When disabled, scan does not fail; stage skipped with user-visible notice.","Verify AC-DG-07-012-02: When disabled, scan does not fail; stage skipped with user-visible notice.",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-07.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-07-012-02,TC-DG-07-012-02.2,"pytest marker @pytest.mark.req(""AC-DG-07-012-02"") or Xray/TestRail key == AC-DG-07-012-02",Architecture_Design.md (see product spec)
