ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-03-005-02,US-DG-03-005,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,mTLS identities cannot impersonate human JWT roles unless explicitly granted service role.,Verify AC-DG-03-005-02: mTLS identities cannot impersonate human JWT roles unless explicitly granted service role.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-005-02,TC-DG-03-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-005-02"") or Xray/TestRail key == AC-DG-03-005-02",Architecture_Design.md (see product spec)
AC-DG-03-005-03,US-DG-03-005,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Misconfigured cert returns `403` without leaking tenant existence.,Verify AC-DG-03-005-03: Misconfigured cert returns `403` without leaking tenant existence.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-005-03,TC-DG-03-005-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-005-03"") or Xray/TestRail key == AC-DG-03-005-03",Architecture_Design.md (see product spec)
AC-DG-03-006-01,US-DG-03-006,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"Events capture actor, action, target id, IP (if available), outcome (success/fail).","Verify AC-DG-03-006-01: Events capture actor, action, target id, IP (if available), outcome (success/fail).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-006-01,TC-DG-03-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-006-01"") or Xray/TestRail key == AC-DG-03-006-01",Architecture_Design.md (see product spec)
AC-DG-03-006-02,US-DG-03-006,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Audit store is append-only from API perspective (no delete via public API).,Verify AC-DG-03-006-02: Audit store is append-only from API perspective (no delete via public API).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-006-02,TC-DG-03-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-006-02"") or Xray/TestRail key == AC-DG-03-006-02",Architecture_Design.md (see product spec)
AC-DG-03-006-03,US-DG-03-006,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Retention period configurable per deployment (align §14.2).,Verify AC-DG-03-006-03: Retention period configurable per deployment (align §14.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-006-03,TC-DG-03-006-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-006-03"") or Xray/TestRail key == AC-DG-03-006-03",Architecture_Design.md (see product spec)
AC-DG-03-007-01,US-DG-03-007,EPIC-DG-03,identity-tenancy,security_engineer,5,L3,L14/C5,P0,Must,MVP,Functional,,,EPIC-DG-02,,,unit+integration,1,,,"Matrix covers `POST /v1/scans`, `POST …/cancel`, `POST …/resume`, `POST /v1/policies:upload`, findings export (EPIC-DG-02).","Verify AC-DG-03-007-01: Matrix covers `POST /v1/scans`, `POST …/cancel`, `POST …/resume`, `POST /v1/policies:upload`, findings export (EPIC-DG-02).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-007-01,TC-DG-03-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-007-01"") or Xray/TestRail key == AC-DG-03-007-01",Architecture_Design.md (see product spec)
AC-DG-03-007-02,US-DG-03-007,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Missing role returns `403` with `error_code=FORBIDDEN`.,Verify AC-DG-03-007-02: Missing role returns `403` with `error_code=FORBIDDEN`.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-007-02,TC-DG-03-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-007-02"") or Xray/TestRail key == AC-DG-03-007-02",Architecture_Design.md (see product spec)
AC-DG-03-007-03,US-DG-03-007,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Automated contract tests assert matrix for each route template.,Verify AC-DG-03-007-03: Automated contract tests assert matrix for each route template.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-007-03,TC-DG-03-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-007-03"") or Xray/TestRail key == AC-DG-03-007-03",Architecture_Design.md (see product spec)
AC-DG-03-008-01,US-DG-03-008,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Suspended tenant receives `403` on mutating endpoints; read access policy documented (e.g. allow auditors read-only).,Verify AC-DG-03-008-01: Suspended tenant receives `403` on mutating endpoints; read access policy documented (e.g. allow auditors read-only).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-008-01,TC-DG-03-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-008-01"") or Xray/TestRail key == AC-DG-03-008-01",Architecture_Design.md (see product spec)
AC-DG-03-008-02,US-DG-03-008,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,In-flight scans behaviour on suspend: cooperative cancel or run-to-completion (document single chosen behaviour).,Verify AC-DG-03-008-02: In-flight scans behaviour on suspend: cooperative cancel or run-to-completion (document single chosen behaviour).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-008-02,TC-DG-03-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-008-02"") or Xray/TestRail key == AC-DG-03-008-02",Architecture_Design.md (see product spec)
AC-DG-03-008-03,US-DG-03-008,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Delete tenant is soft-delete with retention schedule or hard-delete behind break-glass (document).,Verify AC-DG-03-008-03: Delete tenant is soft-delete with retention schedule or hard-delete behind break-glass (document).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-008-03,TC-DG-03-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-008-03"") or Xray/TestRail key == AC-DG-03-008-03",Architecture_Design.md (see product spec)
AC-DG-03-009-01,US-DG-03-009,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Console uses PKCE for SPA OAuth where applicable; no long-lived API keys in browser storage by default.,Verify AC-DG-03-009-01: Console uses PKCE for SPA OAuth where applicable; no long-lived API keys in browser storage by default.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-009-01,TC-DG-03-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-009-01"") or Xray/TestRail key == AC-DG-03-009-01",Architecture_Design.md (see product spec)
AC-DG-03-009-02,US-DG-03-009,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Logout clears client session and invalidates refresh if server-side session store used.,Verify AC-DG-03-009-02: Logout clears client session and invalidates refresh if server-side session store used.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-009-02,TC-DG-03-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-009-02"") or Xray/TestRail key == AC-DG-03-009-02",Architecture_Design.md (see product spec)
AC-DG-03-009-03,US-DG-03-009,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,CORS rules restrict console origin per tenant deployment config.,Verify AC-DG-03-009-03: CORS rules restrict console origin per tenant deployment config.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-009-03,TC-DG-03-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-009-03"") or Xray/TestRail key == AC-DG-03-009-03",Architecture_Design.md (see product spec)
AC-DG-03-010-01,US-DG-03-010,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Service account creation requires `admin`; token lists show prefix + created_at only (never full secret twice).,Verify AC-DG-03-010-01: Service account creation requires `admin`; token lists show prefix + created_at only (never full secret twice).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-010-01,TC-DG-03-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-010-01"") or Xray/TestRail key == AC-DG-03-010-01",Architecture_Design.md (see product spec)
AC-DG-03-010-02,US-DG-03-010,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Token revocation is immediate for new requests; in-flight scan policy documented.,Verify AC-DG-03-010-02: Token revocation is immediate for new requests; in-flight scan policy documented.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-010-02,TC-DG-03-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-010-02"") or Xray/TestRail key == AC-DG-03-010-02",Architecture_Design.md (see product spec)
AC-DG-03-010-03,US-DG-03-010,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Tokens are hashed at rest; compare using constant-time compare.,Verify AC-DG-03-010-03: Tokens are hashed at rest; compare using constant-time compare.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-010-03,TC-DG-03-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-010-03"") or Xray/TestRail key == AC-DG-03-010-03",Architecture_Design.md (see product spec)
AC-DG-13-001-01,US-DG-13-001,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Default configuration blocks remote LLM calls when `deployment=private_cloud|air_gapped` (Architecture §2.3, §13.2).","Verify AC-DG-13-001-01: Default configuration blocks remote LLM calls when `deployment=private_cloud|air_gapped` (Architecture §2.3, §13.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-001-01,TC-DG-13-001-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-001-01"") or Xray/TestRail key == AC-DG-13-001-01","Architecture §2.3, §13.2"
AC-DG-13-001-02,US-DG-13-001,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Opt-in SaaS LLM tier requires explicit tenant contract flag recorded in audit log (product requirement; implementation-specific storage).,Verify AC-DG-13-001-02: Opt-in SaaS LLM tier requires explicit tenant contract flag recorded in audit log (product requirement; implementation-specific storage).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-001-02,TC-DG-13-001-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-001-02"") or Xray/TestRail key == AC-DG-13-001-02",Architecture_Design.md (see product spec)
