ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-04-005-02,US-DG-04-005,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,Cloud-only path permitted when `repo` absent but `cloud_profiles` present and `scan_layers.cloud=true` (Architecture §28.4).,Verify AC-DG-04-005-02: Cloud-only path permitted when `repo` absent but `cloud_profiles` present and `scan_layers.cloud=true` (Architecture §28.4).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-005-02,TC-DG-04-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-005-02"") or Xray/TestRail key == AC-DG-04-005-02",Architecture §28.4
AC-DG-04-006-01,US-DG-04-006,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,SSH key or PAT never logged or persisted in `job_config` plaintext; only `connector_credential_ref` style refs (Architecture §20.1).,Verify AC-DG-04-006-01: SSH key or PAT never logged or persisted in `job_config` plaintext; only `connector_credential_ref` style refs (Architecture §20.1).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-006-01,TC-DG-04-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-04-006-01"") or Xray/TestRail key == AC-DG-04-006-01",Architecture §20.1
AC-DG-04-006-02,US-DG-04-006,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Clone failure surfaces `error_code` distinguishing auth vs network vs missing ref.,Verify AC-DG-04-006-02: Clone failure surfaces `error_code` distinguishing auth vs network vs missing ref.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-006-02,TC-DG-04-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-006-02"") or Xray/TestRail key == AC-DG-04-006-02",Architecture_Design.md (see product spec)
AC-DG-04-006-03,US-DG-04-006,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,Known-hosts or strict host key policy configurable for enterprise Git (document default).,Verify AC-DG-04-006-03: Known-hosts or strict host key policy configurable for enterprise Git (document default).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-006-03,TC-DG-04-006-03.2,"pytest marker @pytest.mark.req(""AC-DG-04-006-03"") or Xray/TestRail key == AC-DG-04-006-03",Architecture_Design.md (see product spec)
AC-DG-04-007-01,US-DG-04-007,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"When `sub_path` set, Hermes stages only that subtree; path normalisation blocks `../` escape.","Verify AC-DG-04-007-01: When `sub_path` set, Hermes stages only that subtree; path normalisation blocks `../` escape.",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-007-01,TC-DG-04-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-04-007-01"") or Xray/TestRail key == AC-DG-04-007-01",Architecture_Design.md (see product spec)
AC-DG-04-007-02,US-DG-04-007,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,EPIC-DG-06,,,unit+integration,1,,,Argus indexing honours same root for embeddings and tools (EPIC-DG-06).,Verify AC-DG-04-007-02: Argus indexing honours same root for embeddings and tools (EPIC-DG-06).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-007-02,TC-DG-04-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-007-02"") or Xray/TestRail key == AC-DG-04-007-02",Architecture_Design.md (see product spec)
AC-DG-04-007-03,US-DG-04-007,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,EPIC-DG-10,,,unit+integration,1,,,Report metadata records `sub_path` for audit (EPIC-DG-10).,Verify AC-DG-04-007-03: Report metadata records `sub_path` for audit (EPIC-DG-10).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-007-03,TC-DG-04-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-04-007-03"") or Xray/TestRail key == AC-DG-04-007-03",Architecture_Design.md (see product spec)
AC-DG-04-008-01,US-DG-04-008,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,5,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"Multipart or pre-signed PUT flow documented; max size aligns `REPO_MAX_BYTES` (Architecture §11.1, §27.2).","Verify AC-DG-04-008-01: Multipart or pre-signed PUT flow documented; max size aligns `REPO_MAX_BYTES` (Architecture §11.1, §27.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-008-01,TC-DG-04-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-04-008-01"") or Xray/TestRail key == AC-DG-04-008-01","Architecture §11.1, §27.2"
AC-DG-04-008-02,US-DG-04-008,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,2,L6,L8/L9,P2,Could,Post-MVP,Functional,,,,,,unit+integration,1,,,Checksum verification (`checksum_sha256`) optional but recommended; mismatch fails fast.,Verify AC-DG-04-008-02: Checksum verification (`checksum_sha256`) optional but recommended; mismatch fails fast.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-04-008-02,TC-DG-04-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-008-02"") or Xray/TestRail key == AC-DG-04-008-02",Architecture_Design.md (see product spec)
AC-DG-04-008-03,US-DG-04-008,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Uploaded artefact lands under tenant-scoped object prefix before worker extract (Architecture §32.1).,Verify AC-DG-04-008-03: Uploaded artefact lands under tenant-scoped object prefix before worker extract (Architecture §32.1).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-008-03,TC-DG-04-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-04-008-03"") or Xray/TestRail key == AC-DG-04-008-03",Architecture §32.1
AC-DG-04-009-01,US-DG-04-009,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,`job_config` flag requests depth=full; default remains shallow (Architecture §11.1).,Verify AC-DG-04-009-01: `job_config` flag requests depth=full; default remains shallow (Architecture §11.1).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-009-01,TC-DG-04-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-04-009-01"") or Xray/TestRail key == AC-DG-04-009-01",Architecture §11.1
AC-DG-04-009-02,US-DG-04-009,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,EPIC-DG-01,,,unit+integration,1,,,Full clone wall time surfaced in scan metadata; timeout participates in budget (EPIC-DG-01).,Verify AC-DG-04-009-02: Full clone wall time surfaced in scan metadata; timeout participates in budget (EPIC-DG-01).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-009-02,TC-DG-04-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-009-02"") or Xray/TestRail key == AC-DG-04-009-02",Architecture_Design.md (see product spec)
AC-DG-04-009-03,US-DG-04-009,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,4,L6,L8/L9,P1,Should,Hardening,NFR,scan_cost,TBD,,,,unit+integration,1,,,"If history unused by graph, feature is no-op aside from clone cost (document).","Verify AC-DG-04-009-03: If history unused by graph, feature is no-op aside from clone cost (document).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-009-03,TC-DG-04-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-04-009-03"") or Xray/TestRail key == AC-DG-04-009-03",Architecture_Design.md (see product spec)
AC-DG-04-010-01,US-DG-04-010,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"After clone, `repo_commit_sha` persisted on `scans` even when request sent only `ref` (Architecture §29.1).","Verify AC-DG-04-010-01: After clone, `repo_commit_sha` persisted on `scans` even when request sent only `ref` (Architecture §29.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-010-01,TC-DG-04-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-04-010-01"") or Xray/TestRail key == AC-DG-04-010-01",Architecture §29.1
AC-DG-04-010-02,US-DG-04-010,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,Detached HEAD state recorded correctly.,Verify AC-DG-04-010-02: Detached HEAD state recorded correctly.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-010-02,TC-DG-04-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-010-02"") or Xray/TestRail key == AC-DG-04-010-02",Architecture_Design.md (see product spec)
AC-DG-04-010-03,US-DG-04-010,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,Mismatch between requested `commit_sha` and resolved head fails with clear `error_code` when strict mode enabled.,Verify AC-DG-04-010-03: Mismatch between requested `commit_sha` and resolved head fails with clear `error_code` when strict mode enabled.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-010-03,TC-DG-04-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-04-010-03"") or Xray/TestRail key == AC-DG-04-010-03",Architecture_Design.md (see product spec)
AC-DG-04-011-01,US-DG-04-011,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"`repo_metadata` includes total files, ignored paths summary, binary-skipped count (fields documented in schema).","Verify AC-DG-04-011-01: `repo_metadata` includes total files, ignored paths summary, binary-skipped count (fields documented in schema).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-011-01,TC-DG-04-011-01.2,"pytest marker @pytest.mark.req(""AC-DG-04-011-01"") or Xray/TestRail key == AC-DG-04-011-01",Architecture_Design.md (see product spec)
AC-DG-04-011-02,US-DG-04-011,EPIC-DG-04,ingestion-codeintel,ml_platform_engineer,3,L6,L8/L9,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,Extremely large file list truncation flagged for report appendix (Architecture §11.6).,Verify AC-DG-04-011-02: Extremely large file list truncation flagged for report appendix (Architecture §11.6).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-04.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-04-011-02,TC-DG-04-011-02.2,"pytest marker @pytest.mark.req(""AC-DG-04-011-02"") or Xray/TestRail key == AC-DG-04-011-02",Architecture §11.6
